date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:40:30	674/674	---M--	200	added ('OK')	image/png	etag:%222a2-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/balloon.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:40:31	717/717	---M--	200	added ('OK')	image/png	etag:%222cd-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:40:33	621/621	---M--	200	added ('OK')	image/png	etag:%2226d-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/binocular.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:40:34	688/688	---M--	200	added ('OK')	image/png	etag:%222b0-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:40:34	700/700	---M--	200	added ('OK')	image/png	etag:%222bc-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:40:34	647/647	---M--	200	added ('OK')	image/png	etag:%22287-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:40:35	763/763	---M--	200	added ('OK')	image/png	etag:%222fb-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:40:35	690/690	---M--	200	added ('OK')	image/png	etag:%222b2-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:40:37	691/691	---M--	200	added ('OK')	image/png	etag:%222b3-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:40:37	635/635	---M--	200	added ('OK')	image/png	etag:%2227b-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:40:38	590/590	---M--	200	added ('OK')	image/png	etag:%2224e-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:40:38	635/635	---M--	200	added ('OK')	image/png	etag:%2227b-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/camera.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/camera.png	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:40:39	659/659	---M--	200	added ('OK')	image/png	etag:%22293-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/chart.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:40:39	1686/1686	---M--	200	added ('OK')	image/png	etag:%22696-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:40:39	706/706	---M--	200	added ('OK')	image/png	etag:%222c2-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/clock.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/clock.png	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:40:41	606/606	---M--	200	added ('OK')	image/png	etag:%2225e-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/fire.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:40:41	792/792	---M--	200	added ('OK')	image/png	etag:%22318-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/heart.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:40:42	505/505	---M--	200	added ('OK')	image/png	etag:%221f9-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/mail.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:40:42	756/756	---M--	200	added ('OK')	image/png	etag:%222f4-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:40:42	657/657	---M--	200	added ('OK')	image/png	etag:%22291-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/video.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/icons/video.png	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:40:43	6700/6700	---M--	200	added ('OK')	application/x-font-ttf	etag:%221a2c-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/fonts/vc_icons/fonts/VC-Icons.ttf?otu1sf	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/fonts/vc_icons/fonts/VC-Icons8309.ttf	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:40:43	6776/6776	---M--	200	added ('OK')	application/x-font-woff	etag:%221a78-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/fonts/vc_icons/fonts/VC-Icons.woff?otu1sf	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/fonts/vc_icons/fonts/VC-Icons8309.woff	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:40:44	16922/16922	---M--	200	added ('OK')	image/svg+xml	etag:%22421a-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/fonts/vc_icons/fonts/VC-Icons.svg?otu1sf	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/fonts/vc_icons/fonts/VC-Icons8309.svg	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:40:45	168/168	---M--	200	added ('OK')	image/png	etag:%22a8-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/toggle_close.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:40:46	198/198	---M--	200	added ('OK')	image/png	etag:%22c6-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/flickr.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/images/flickr.png	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:40:46	6024/6024	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2005%20Jul%202017%2022:00:00%20GMT	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:40:46	6024/6024	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221788-553991f131800-gzip%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1d41d.eot	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:40:47	5924/5924	---M--	200	added ('OK')	application/x-font-woff	etag:%221724-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:40:47	5848/5848	---M--	200	added ('OK')	application/x-font-ttf	etag:%2216d8-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:40:48	13215/13215	---M--	200	added ('OK')	image/svg+xml	etag:%22339f-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:40:49	265/265	---M--	200	added ('OK')	image/png	etag:%22109-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/vc/remove.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/vc/remove.png	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.2)
15:40:50	20/20	---M--	200	added ('OK')	text/css	etag:%2214-553991f131800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/themes/stash/custom-styles.css?ver=4.8.6	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/themes/stash/custom-styles81db.css	(from https://highgradelab.com/stash/dark-freelancer/)
15:40:50	847/847	---MC-	200	added ('OK')	application/rss+xml	etag:%22e46cfde242d230ba4696effcbf055f1e%22	https://highgradelab.com/stash/dark-freelancer/2014/02/27/love-these/feed/	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/2014/02/27/love-these/feed/index.html	(from https://highgradelab.com/stash/dark-freelancer/2014/02/27/love-these/)
15:40:51	64904/64904	---M-Z	200	added ('OK')	application/javascript	etag:%22fd88-5661c4ffe3d8d-gzip%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.revolution.min.js?ver=5.4.7.1	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.revolution.min8c43.js	(from https://highgradelab.com/stash/dark-freelancer/)
15:40:51	107002/107002	---M-Z	200	added ('OK')	application/javascript	etag:%221a1fa-54be5b2a05800-gzip%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/essential-grid/public/assets/js/jquery.themepunch.tools.min.js?ver=2.1.0.2	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/essential-grid/public/assets/js/jquery.themepunch.tools.mine24f.js	(from https://highgradelab.com/stash/dark-freelancer/)
15:40:51	2528/2528	---MC-	200	added ('OK')	application/json	date:Sat,%2007%20Apr%202018%2005:40:50%20GMT	https://highgradelab.com/stash/dark-freelancer/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhighgradelab.com%2Fstash%2Fdark-freelancer%2F2014%2F02%2F27%2Flove-these%2F	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-json/oembed/1.0/embeda3d0.json	(from https://highgradelab.com/stash/dark-freelancer/2014/02/27/love-these/)
15:40:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Apr%202018%2005:40:51%20GMT	https://highgradelab.com/stash/dark-freelancer/?p=1807	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/index0cf1.html	(from https://highgradelab.com/stash/dark-freelancer/2014/02/27/love-these/)
15:40:51	2645/2645	---MC-	200	added ('OK')	text/xml	date:Sat,%2007%20Apr%202018%2005:40:51%20GMT	https://highgradelab.com/stash/dark-freelancer/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhighgradelab.com%2Fstash%2Fdark-freelancer%2F2014%2F02%2F27%2Flove-these%2F&format=xml	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-json/oembed/1.0/embede5ba	(from https://highgradelab.com/stash/dark-freelancer/2014/02/27/love-these/)
15:40:52	2586/2586	---MC-	200	added ('OK')	text/html	date:Sat,%2007%20Apr%202018%2005:40:52%20GMT	https://highgradelab.com/stash/dark-freelancer/wp-login.php	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-login.html	(from https://highgradelab.com/stash/dark-freelancer/2014/02/27/love-these/)
15:40:52	74572/74572	---MC-	200	added ('OK')	text/html	date:Sat,%2007%20Apr%202018%2005:40:52%20GMT	https://highgradelab.com/stash/dark-freelancer/author/admin/	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/author/admin/index.html	(from https://highgradelab.com/stash/dark-freelancer/2014/02/27/love-these/)
15:40:52	1078/1078	---M-Z	200	added ('OK')	application/javascript	etag:%22436-547074f0abc00-gzip%22	https://highgradelab.com/stash/dark-freelancer/wp-includes/js/comment-reply.min.js?ver=4.8.6	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-includes/js/comment-reply.min81db.js	(from https://highgradelab.com/stash/dark-freelancer/2014/02/27/love-these/)
15:40:55	72654/72654	---MC-	200	added ('OK')	text/html	date:Sat,%2007%20Apr%202018%2005:40:52%20GMT	https://highgradelab.com/stash/dark-freelancer/category/photography/	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/category/photography/index.html	(from https://highgradelab.com/stash/dark-freelancer/2014/02/27/love-these/)
15:40:55	70203/70203	---MC-	200	added ('OK')	text/html	date:Sat,%2007%20Apr%202018%2005:40:52%20GMT	https://highgradelab.com/stash/dark-freelancer/tag/great-tag/	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/tag/great-tag/index.html	(from https://highgradelab.com/stash/dark-freelancer/2014/02/27/love-these/)
15:40:55	74398/74398	---MC-	200	added ('OK')	text/html	date:Sat,%2007%20Apr%202018%2005:40:53%20GMT	https://highgradelab.com/stash/dark-freelancer/2014/02/	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/2014/02/index.html	(from https://highgradelab.com/stash/dark-freelancer/2014/02/27/love-these/)
15:40:55	70289/70289	---MC-	200	added ('OK')	text/html	date:Sat,%2007%20Apr%202018%2005:40:53%20GMT	https://highgradelab.com/stash/dark-freelancer/category/web-design/	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/category/web-design/index.html	(from https://highgradelab.com/stash/dark-freelancer/2014/02/27/love-these/)
15:40:55	853/853	---MC-	200	added ('OK')	application/rss+xml	etag:%22fc1a04b2dfdc4a9f7ceb844dca7888e0%22	https://highgradelab.com/stash/dark-freelancer/2014/02/27/there-you-go/feed/	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/2014/02/27/there-you-go/feed/index.html	(from https://highgradelab.com/stash/dark-freelancer/2014/02/27/there-you-go/)
15:40:56	2538/2538	---MC-	200	added ('OK')	application/json	date:Sat,%2007%20Apr%202018%2005:40:55%20GMT	https://highgradelab.com/stash/dark-freelancer/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhighgradelab.com%2Fstash%2Fdark-freelancer%2F2014%2F02%2F27%2Fthere-you-go%2F	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-json/oembed/1.0/embedd13b.json	(from https://highgradelab.com/stash/dark-freelancer/2014/02/27/there-you-go/)
15:40:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Apr%202018%2005:40:55%20GMT	https://highgradelab.com/stash/dark-freelancer/?p=1808	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/index0bc1.html	(from https://highgradelab.com/stash/dark-freelancer/2014/02/27/there-you-go/)
15:40:56	2655/2655	---MC-	200	added ('OK')	text/xml	date:Sat,%2007%20Apr%202018%2005:40:56%20GMT	https://highgradelab.com/stash/dark-freelancer/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhighgradelab.com%2Fstash%2Fdark-freelancer%2F2014%2F02%2F27%2Fthere-you-go%2F&format=xml	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-json/oembed/1.0/embedea76	(from https://highgradelab.com/stash/dark-freelancer/2014/02/27/there-you-go/)
15:40:57	70621/70621	---MC-	200	added ('OK')	text/html	date:Sat,%2007%20Apr%202018%2005:40:56%20GMT	https://highgradelab.com/stash/dark-freelancer/tag/one-tag/	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/tag/one-tag/index.html	(from https://highgradelab.com/stash/dark-freelancer/2014/02/27/there-you-go/)
15:40:58	70649/70649	---MC-	200	added ('OK')	text/html	date:Sat,%2007%20Apr%202018%2005:40:56%20GMT	https://highgradelab.com/stash/dark-freelancer/tag/another-tag/	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/tag/another-tag/index.html	(from https://highgradelab.com/stash/dark-freelancer/2014/02/27/there-you-go/)
15:40:58	2573/2573	---MC-	200	added ('OK')	application/json	date:Sat,%2007%20Apr%202018%2005:40:56%20GMT	https://highgradelab.com/stash/dark-freelancer/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhighgradelab.com%2Fstash%2Fdark-freelancer%2F2014%2F02%2F27%2Fheading-into-monday%2F	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-json/oembed/1.0/embeddb2b.json	(from https://highgradelab.com/stash/dark-freelancer/2014/02/27/heading-into-monday/)
15:40:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Apr%202018%2005:40:57%20GMT	https://highgradelab.com/stash/dark-freelancer/?p=1809	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/indexd3cd.html	(from https://highgradelab.com/stash/dark-freelancer/2014/02/27/heading-into-monday/)
15:40:58	874/874	---MC-	200	added ('OK')	application/rss+xml	etag:%22ea9d53a248b36ef8891281de4a8065b4%22	https://highgradelab.com/stash/dark-freelancer/2014/02/27/heading-into-monday/feed/	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/2014/02/27/heading-into-monday/feed/index.html	(from https://highgradelab.com/stash/dark-freelancer/2014/02/27/heading-into-monday/)
15:40:59	2690/2690	---MC-	200	added ('OK')	text/xml	date:Sat,%2007%20Apr%202018%2005:40:58%20GMT	https://highgradelab.com/stash/dark-freelancer/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhighgradelab.com%2Fstash%2Fdark-freelancer%2F2014%2F02%2F27%2Fheading-into-monday%2F&format=xml	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-json/oembed/1.0/embedbde4	(from https://highgradelab.com/stash/dark-freelancer/2014/02/27/heading-into-monday/)
15:40:59	70210/70210	---MC-	200	added ('OK')	text/html	date:Sat,%2007%20Apr%202018%2005:40:59%20GMT	https://highgradelab.com/stash/dark-freelancer/tag/no-tag/	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/tag/no-tag/index.html	(from https://highgradelab.com/stash/dark-freelancer/2014/02/27/heading-into-monday/)
15:41:03	670/670	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2007%20Apr%202018%2005:41:03%20GMT	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/hgr_vc_extender/includes/includes/gfx/elements-images/grabbing.png	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/hgr_vc_extender/includes/includes/gfx/elements-images/grabbing.b4.delayed	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/hgr_vc_extender/includes/css/hgr-vc-extender-elements.min.css?ver=4.8.6)
15:41:03	517704/517704	---M--	200	added ('OK')	image/svg+xml	etag:%227e648-54f0a5c475800%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/hgr_vc_extender/includes/fonts/outline.svg	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/hgr_vc_extender/includes/fonts/outline.svg	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/hgr_vc_extender/includes/css/outline.min.css?ver=4.8.6)
15:41:03	670/670	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2007%20Apr%202018%2005:41:03%20GMT	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/hgr_vc_extender/includes/includes/gfx/elements-images/AjaxLoader.gif	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/hgr_vc_extender/includes/includes/gfx/elements-images/AjaxLoader.gif	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/hgr_vc_extender/includes/css/hgr-vc-extender-elements.min.css?ver=4.8.6)
15:41:04	12136/12136	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f68-5661c4ffe5115-gzip%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.eot?5510888	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.eot	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.7.1)
15:41:04	7536/7536	---M--	200	added ('OK')	application/x-font-woff	etag:%221d70-5661c4ffe5115%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.woff?5510888	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.woff	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.7.1)
15:41:04	11968/11968	---M--	200	added ('OK')	application/x-font-ttf	etag:%222ec0-5661c4ffe5115%22	https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.ttf?5510888	C:/My%20Web%20Sites/ShowRoom/highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.ttf	(from https://highgradelab.com/stash/dark-freelancer/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.7.1)
